tc_customer_id,tc_loyalty_program_id,custom_data_product_differentiator,tc_min_created_at,tc_max_created_at,number_of_txns,partnership_id,selling_price_usd,cost_per_point_usd,transfer_ratio_desc,transfer_ratio,start_date,end_date
5,MIMARRIOTTBONVOY,,2022-01-01 00:36:56.551295,2022-02-28 15:18:19.836418,1428,480,0.01157806711612539433,0.00920000000000000000,,42.0000,2020-08-31,
5,QFQANTAS,,2022-01-12 05:25:04.957491,2022-02-27 06:14:49.826461,3,193,0.01252912262923569457,0.01000000000000000000,,46.0000,2019-02-25,
5,SQKF,,2022-01-10 01:54:56.421135,2022-02-28 05:04:09.003407,31,125,0.01874544199753635272,0.01400000000000000000,,68.0000,2020-12-01,
5,UAMILEAGEPLUS,,2022-01-02 00:55:59.303496,2022-02-28 14:18:40.549579,27,110,0.01754628504622336545,0.01350000000000000000,,64.0000,2018-04-16,
5,WHWYNDHAMREWARDS,,2022-01-08 13:26:46.505602,2022-01-23 06:37:55.985269,3,535,0.01516175455683087352,0.01200000000000000000,,55.0000,2020-08-31,
6,ACAEROPLAN,,2022-01-08 12:43:26.53613,2022-02-26 12:22:26.211502,14,82,0.01520000000000000000,0.01230043449475965313,,20.0000,2018-06-14,2024-02-29
6,ACCORLECLUB,,2022-01-03 15:33:42.866951,2022-02-28 04:43:45.337513,18,5,0.03420000000000000000,0.02716166077258627902,,45.0000,2018-06-14,2024-02-29
6,AFFLYINGBLUE,,2022-01-02 09:27:53.585576,2022-01-18 15:18:10.928314,5,60,0.01210000000000000000,0.01100000000000000000,,16.0000,2017-12-13,2024-02-29
6,AMCLUBPREMIER,,2022-01-11 18:48:23.365997,2022-02-21 18:29:43.452779,2,49,0.01320000000000000000,0.01200000000000000000,,18.0000,2017-10-21,2023-12-31
6,AYFINNAIRPLUS,,2022-01-02 08:21:57.493556,2022-02-17 00:42:59.722838,17,321,0.00880000000000000000,0.00800000000000000000,,11.0000,2019-06-21,2024-02-29
6,BAAVIOS,,2022-01-01 15:28:06.675526,2022-02-25 16:17:01.342625,69,68,0.01320000000000000000,0.01200000000000000000,,18.0000,2017-12-13,2023-12-31
6,EKSKYWARDS,,2022-01-13 03:29:02.647527,2022-02-07 04:18:31.561674,2,219,0.01650000000000000000,0.01500000000000000000,,22.0000,2020-02-06,
6,ETHGUEST,,2022-01-01 02:39:28.922752,2022-02-24 14:16:09.294692,259,102,0.01320000000000000000,0.01200000000000000000,,18.0000,2017-12-13,2024-02-29
6,EVAINFML,,2022-02-08 02:31:18.376662,2022-02-08 02:31:18.376662,1,66,0.01310000000000000000,0.01160000000000000000,,18.0000,2017-12-13,2024-02-29
6,IHGREWARDSCLUB,,2022-01-01 00:56:10.399641,2022-02-28 00:11:35.114715,33,65,0.00810000000000000000,0.00700000000000000000,,11.0000,2018-06-14,2024-02-29
6,JALMILEAGEBANK,,2022-01-03 06:50:50.911003,2022-02-27 04:10:34.261866,5,28,0.02100000000000000000,0.01900000000000000000,,26.0000,2020-03-01,2024-02-29
6,MIMARRIOTTBONVOY,,2022-01-01 14:01:15.824933,2022-02-28 07:50:39.47377,54,479,0.01120000000000000000,0.01050000000000000000,,14.0000,2021-10-01,2024-02-29
6,QRPRIVILEGECLUB,,2022-01-26 23:49:29.98128,2022-02-10 12:44:28.797927,4,142,0.01540000000000000000,0.01400000000000000000,,20.0000,2020-05-01,2024-02-29
6,SQKF,,2022-01-02 08:21:10.444948,2022-02-19 23:52:10.729356,14,709,0.01540000000000000000,0.01400000000000000000,,18.000,2021-10-01,2024-02-29
6,UAMILEAGEPLUS,,2022-01-27 11:48:39.214994,2022-02-08 03:25:27.467626,3,63,0.01600000000000000000,0.01400000000000000000,,22.0000,2017-12-13,2024-02-29
6,WHWYNDHAMREWARDS,,2022-01-23 11:32:31.630834,2022-01-23 11:32:31.630834,1,644,0.01350000000000000000,0.01200000000000000000,,18.000,2021-10-01,2023-07-12
8,AABIG,,2022-01-01 04:46:40.451763,2022-02-25 06:54:32.285184,75,94,0.00827004794008956738,0.00581853790486518124,,40.0000,2018-02-05,
8,ABFLIGGY,,2022-01-01 04:35:08.662495,2022-02-28 14:54:28.431187,858,502,0.00248101438202687021,0.00206751198502239184,,12.0000,2020-05-21,
8,ACCORLECLUB,,2022-01-17 07:39:39.655516,2022-02-18 15:39:13.946436,2,86,0.02894516779031348582,0.02172932861806902321,,140.0000,2018-02-05,2022-04-06
8,AFFLYINGBLUE,,2022-02-20 06:48:07.448859,2022-02-20 06:48:07.448859,1,75,0.01240507191013435106,0.01050000000000000000,,60.0000,2018-02-05,
8,BAAVIOS,,2022-01-01 11:26:24.527164,2022-02-27 05:12:00.654728,8,39,0.01654009588017913475,0.01200000000000000000,,80.0000,2020-07-01,2022-04-01
8,CEEASTERNMILES,,2022-01-01 04:19:53.479124,2022-02-28 15:03:08.324093,297,553,0.01137131591762315514,0.00964838926343782861,,55.0000,2018-02-05,
8,CZSKYPEARLCLUB,,2022-01-01 03:21:56.603222,2022-02-28 11:21:13.681162,548,426,0.01137131591762315514,0.00964838926343782861,,55.0000,2021-09-01,2022-08-04
8,EKSKYWARDS,,2022-02-08 20:04:24.671577,2022-02-08 20:04:24.671577,1,220,0.02067511985022391844,0.01500000000000000000,,100.0000,2019-12-05,
8,EVAINFML,,2022-02-23 12:27:44.624305,2022-02-23 12:27:44.624305,1,37,0.01447258389515674291,0.01160000000000000000,,70.0000,2018-02-05,
8,HOJUNEYAOAIRCLUB,,2022-01-04 16:25:47.848141,2022-02-01 22:00:01.926091,2,363,0.16540095880179134752,0.13783413233482612293,,800.0000,2019-05-10,
8,HUFORTUNEWINGSCLUB,,2022-01-01 07:32:19.491026,2022-02-28 15:45:22.846487,167,38,0.00992405752810748085,0.00827004794008956738,,48.0000,2018-04-04,2022-04-01
8,IHGREWARDSCLUB,,2022-01-05 08:14:07.235264,2022-02-28 15:17:55.085437,19,35,0.00930380393260076330,0.00700000000000000000,,45.0000,2018-02-05,
8,JJWEHOTEL,,2022-01-02 04:19:04.39857,2022-01-02 04:19:04.39857,1,593,0.00661603835207165390,0.00551336529339304492,,32.0000,2021-08-05,
8,MIMARRIOTTBONVOY,,2022-01-02 02:54:59.571608,2022-02-28 11:27:05.388332,220,483,0.01240507191013435106,0.01050000000000000000,,60.0000,2020-08-19,
8,QFQANTAS,,2022-02-10 10:52:04.761536,2022-02-10 10:52:04.761536,1,122,0.01240507191013435106,0.01000000000000000000,,60.0000,2018-05-21,
8,SQKF,,2022-01-20 15:33:50.277214,2022-02-21 10:19:40.896669,5,76,0.01860760786520152660,0.01400000000000000000,,90.0000,2020-12-01,
8,UAMILEAGEPLUS,,2022-01-21 22:00:01.632816,2022-01-21 22:00:01.632816,1,21,0.01654009588017913475,0.01350000000000000000,,80.0000,2018-02-05,
11,ACAEROPLAN,,2022-01-04 06:45:42.757833,2022-01-04 06:45:42.757833,1,83,0.01600000000000000000,0.01230043449475965313,,1.7000,2018-06-15,
11,AFFLYINGBLUE,,2022-01-06 06:45:45.199569,2022-01-06 06:45:45.216429,2,54,0.01300000000000000000,0.01200000000000000000,,1.4000,2018-04-04,
11,JALMILEAGEBANK,,2022-02-22 06:47:50.419464,2022-02-22 06:47:50.419464,1,13,0.02100000000000000000,0.01900000000000000000,(Barclays exclusive tier),2.250,2020-03-01,
12,ACCORLECLUB,,2022-01-01 00:54:58,2022-02-28 08:25:23,98,84,0.03230000000000000000,0.02172932861806902321,,300.0000,2018-04-11,2022-06-30
12,IHGREWARDSCLUB,,2022-01-01 10:00:53,2022-02-28 13:47:18,183,85,0.00980000000000000000,0.00700000000000000000,,100.0000,2018-04-11,
15,ACCORLECLUB,,2022-02-14 09:15:46.472376,2022-02-14 09:15:46.472376,1,135,0.03000000000000000000,0.02172932861806902321,,0.8400,2022-01-01,2022-06-30
15,BAAVIOS,,2022-01-14 09:15:39.874425,2022-02-18 09:15:43.117402,5,167,0.01500000000000000000,0.01200000000000000000,,0.4200,2022-01-01,2023-12-31
15,ETHGUEST,,2022-01-10 09:15:43.399739,2022-01-10 09:15:43.399739,1,137,0.01500000000000000000,0.01200000000000000000,,0.4200,2022-01-01,
15,UAMILEAGEPLUS,,2022-02-18 09:15:43.124795,2022-02-18 09:15:43.124795,1,138,0.01700000000000000000,0.01400000000000000000,,0.4800,2022-01-01,
20,ACCORLECLUB,,2022-01-02 02:00:41.472707,2022-02-23 02:00:44.973877,17,194,0.02622549945487230442,0.02172932861806902321,,6.0000,2019-10-18,
20,AYFINNAIRPLUS,,2022-01-10 02:00:46.293239,2022-01-10 02:00:46.293239,1,176,0.00892782960165865682,0.00800000000000000000,,2.0000,2019-10-18,2024-04-30
20,BAAVIOS,,2022-01-05 02:00:43.871228,2022-02-28 02:00:48.459283,4,188,0.01311274972743615221,0.01200000000000000000,,3.0000,2019-10-18,2023-12-31
20,EKSKYWARDS,,2022-01-01 02:00:43.823619,2022-02-24 02:00:47.703888,15,427,0.01729766985321364759,0.01500000000000000000,,4.0000,2019-10-18,2023-12-31
20,EVAINFML,,2022-01-20 02:00:46.413358,2022-02-27 02:00:48.506657,2,174,0.01283375505238431918,0.01160000000000000000,,3.0000,2019-10-18,
20,IHGREWARDSCLUB,,2022-01-01 02:00:43.843028,2022-02-25 02:00:47.953618,29,189,0.00836984025155499077,0.00700000000000000000,,2.0000,2019-10-18,
20,QFQANTAS,,2022-01-28 02:00:44.597251,2022-02-21 02:00:44.617608,2,179,0.01171777635217698708,0.01000000000000000000,,3.0000,2019-10-18,
20,UAMILEAGEPLUS,,2022-02-21 02:00:44.639689,2022-02-27 02:00:48.525295,2,366,0.01729766985321364759,0.01400000000000000000,,4.0000,2019-10-18,
21,ACAEROPLAN,,2022-01-07 04:00:48.431623,2022-02-19 11:23:34.747829,7,197,0.01600000000000000000,0.01230043449475965313,,1.0000,2018-09-17,2023-12-31
